acid,country,year,quarter_of_year,month_of_year,week_of_year,freq_signup,freq_sportsapp,freq_survey,freq_raffle,freq_reviews,freq_email,freq_adiclub_email,freq_pn,freq_adiclub_pn,freq_transactions,freq_earn_points,freq_points_redemption,freq_rewards_redemption,freq_confirmed,freq_dotcom,freq_flagshipapp,freq_hype,freq_pdp,freq_plp,freq_add_to_cart,freq_preference,freq_wishlist,refresh_date,engagement_score
RYH1MMF2MU4RHN9U,GB,2022,4,10,43,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,2,1,1,0,1,2024-03-04,14
SM4CJW500ZZ6GJC5,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2024-03-04,4
JBJ4P7ITHJNB7VIP,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2024-03-04,5
C7DF3PLCIQVJ6GOJ,GB,2022,4,11,46,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,1,1,1,0,0,2024-03-04,9
6D7CYFNB9SJ6WNYG,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,2024-03-04,6
HJHP5SN5YDXVLNEM,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,2,0,0,2024-03-04,14
IIXSG9UZRXEV0JLH,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,3,3,1,0,0,2024-03-04,12
PVRZ2G9NDKCE48NY,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,1
0XVBLHZ14BU1Z7SQ,GB,2022,4,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
LV16SN5KDPXGJNIY,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,3,3,1,0,2,2024-03-04,15
XC4MC6NIVP2WFLC7,GB,2022,4,11,47,3,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,1,0,0,0,0,2024-03-04,10
QQZMQMMVLWCSPZHZ,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2024-03-04,4
JPBJ7JM97085LAKU,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,6,1,0,0,2024-03-04,17
VXGW51E8O8DMI7V3,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,2
WNTX0X87SU863RKP,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,2024-03-04,5
49FOMTJQJGTYDBAT,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,4,3,1,0,2,2024-03-04,17
83TBNZ7NHZI72PI8,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04,2
EU9VF4KZXXENJMDP,GB,2022,4,10,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,4
2CXTD01QZVHB8SC8,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,2024-03-04,5
ZFL2B3HS1XJDKUAX,GB,2022,4,12,48,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,2024-03-04,7
Q7BR4V40U3Y6AVXW,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2024-03-04,4
709T1K55MS1YF73Z,GB,2022,4,12,51,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,8,0,4,3,4,0,0,2024-03-04,23
IUSISTXXSF1YKOL6,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04,2
U71TPC0XJZZ33H0F,GB,2022,4,11,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,2024-03-04,11
T4WQA9HM1MN1GNIN,GB,2022,4,12,52,1,0,0,0,0,1,0,0,0,1,2,0,0,0,2,4,0,4,4,2,3,0,2024-03-04,24
447Q37IDNWUVBFZF,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,2024-03-04,6
E0YN2B73NGDFRORX,GB,2022,4,11,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,4,2,0,0,0,2024-03-04,12
ERQSNIWX0TROYYYV,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2024-03-04,4
NTKX7X0BUC9J17IT,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2024-03-04,4
XCTIQ7VCQXEZ1LK3,GB,2022,4,12,50,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2024-03-04,4
7US3BE6S10JCQ4GE,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,1,2024-03-04,8
WZ0N18WPVZLGJP7U,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2024-03-04,2
C34007C9IVE18ZFY,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2024-03-04,2
PYDB8Q4KVO7GOIWQ,GB,2022,4,12,49,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,3,0,2,2,1,0,0,2024-03-04,13
0RA73Q5850DHMB5Y,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,1,0,0,2024-03-04,7
G0P5LWNMU79A5GFU,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
TCW6AW98KLGP8IKM,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,2024-03-04,6
HWJ2TQS4FXZ9EJBB,GB,2022,4,11,44,0,0,6,0,0,0,0,0,0,2,2,0,0,0,8,0,0,6,2,2,0,0,2024-03-04,28
CLAGI9C2MZX2B020,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,2024-03-04,8
9TE5PA7SOAX5L6UY,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
YT09WOMKZRS7FMUZ,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,1
50XTFPZ79FVAO4GY,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2024-03-04,6
SXQD3Q3ERTG7NKOG,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,1,1,0,0,2024-03-04,9
3877SWOS8LQUY3JN,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,3
8N6F9X3XWRZHOT8H,GB,2022,4,11,45,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,6,0,2,1,1,0,0,2024-03-04,13
KRTCOPCGEGDV86R0,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,2024-03-04,6
NFK02XXSDVAAKUNS,GB,2022,4,12,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,2024-03-04,6
WQGDECK34A4D8D10,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,1
05URQDQJQ3IIRPHH,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,3
OX44QW239YAIM42Q,GB,2022,4,11,46,1,0,0,0,0,1,0,0,0,1,3,0,0,0,3,4,0,2,2,2,0,0,2024-03-04,19
NVQR2ZUU3I8UIZFS,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,1,0,0,2024-03-04,7
ABT8Q63SFCI6CARJ,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,2024-03-04,5
2QOQJJ3EVGK1DTUF,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,2,2,0,0,6,0,6,0,8,4,0,0,2,2024-03-04,30
51MI03H0E95MJER6,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04,2
Y5XXGDPOIXIWAO97,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,1,2,1,1,0,2024-03-04,11
XOMSA6WKWDEVL6NK,GB,2022,4,12,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2024-03-04,5
F8M0Q513RCB08ZS0,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2024-03-04,4
ZUWZXODQ2POCP148,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2024-03-04,4
ZJRV5HNID07HAHOK,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2024-03-04,2
00PVXO9PKDJ5973N,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04,3
86NRZ9H35VIVZF64,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,12,0,0,0,2024-03-04,30
F02MIOO86J40D6AQ,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,2,0,0,2024-03-04,9
26WPQ28G5TPE8Y2B,GB,2022,4,11,44,0,0,0,0,2,2,0,0,0,2,2,0,0,0,2,12,0,8,8,2,0,4,2024-03-04,44
W2AVUFQX025UH943,GB,2022,4,11,45,0,0,2,0,0,2,0,0,0,2,2,0,0,0,4,0,0,2,4,2,0,0,2024-03-04,20
989F7ARV7RPTBA7O,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,2
72UYMWCQIGVLZS83,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,1
OJ5IVG4SWTDL1SHL,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,2
RTLM2F76TLC0HKSX,GB,2022,4,11,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,1
T6QWOUROXZDZYCRH,GB,2022,4,11,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,2
KCCGX8R7UFECT6UG,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,1,0,0,2024-03-04,8
QVA2SVLDLDP81EHS,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,2024-03-04,6
89WRREL20HTAZNXM,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,2024-03-04,6
A29UYQWMWPUGP3D9,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2024-03-04,4
2H7LO3MFOAHQZ9AT,GB,2022,4,12,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,4
J7ZV58OICHYE92M6,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
SGQ3FZBYT91KE0PH,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
9GE4WR7GWWJ3YJZU,GB,2022,4,12,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04,4
XTFNDG0YBWPVFG2L,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,2024-03-04,7
AKDQQHG1XFB1NI4Y,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,0,0,2024-03-04,18
WPCJ3MAGRKKRB26H,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2024-03-04,6
TSYU9Y8LQS0MMWH5,GB,2022,4,10,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,3,1,0,0,0,2024-03-04,11
WN24SIQXFYB6LZ5E,GB,2022,4,10,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,1
KWRLXGYDCNFSCOIW,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,2,1,0,0,0,2024-03-04,8
NYA60ELVNGBV49JO,GB,2022,4,10,40,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,6,0,3,1,1,0,0,2024-03-04,15
UJWQDHS10HOJGQ1C,GB,2022,4,11,47,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,3
DI4PHM97CIBMCCXX,GB,2022,4,11,46,2,0,0,2,0,2,0,0,0,0,0,0,0,0,8,2,0,8,8,4,0,0,2024-03-04,36
C2P23HA5YGB1RWF5,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,2024-03-04,8
H4HKYGO50BE72GBA,GB,2022,4,11,47,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,5
OSY3RTMI85XCECYY,GB,2022,4,10,40,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,4,2,0,0,0,2024-03-04,12
E8IUQWSEMU1QSH97,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,0,0,1,2024-03-04,15
SWEXNXSO7R62WXBE,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
IIIZBF9YAZ3P4OZY,GB,2022,4,10,41,1,0,1,0,0,0,0,0,0,1,3,0,1,0,1,0,0,1,0,1,0,0,2024-03-04,10
Q17DVLIYOL6XC5M4,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04,2
0E6DCXYC5LH5HLYA,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04,2
V36ZZCMATJQ1OY56,GB,2022,4,12,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2024-03-04,4
KT3BW5JX5LA0R41Y,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,6,0,0,0,2024-03-04,16
E2S95XSD7AK8NVAL,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,3
C64CM73DZTTYH8C2,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2024-03-04,3
T3I1S906L0UGEGWY,GB,2022,4,12,48,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,2024-03-04,7
ZBCTRMREYOIKJU8C,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,2024-03-04,5
69OQ9GQON0JJHNCE,GB,2022,4,12,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2024-03-04,7
MJ5PQPYF5HKCV2XN,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,2,0,0,2024-03-04,11
2Z2CY51W59JJFC3Y,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,0,0,0,2024-03-04,10
B10S3I7OS0ET6F6H,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,0,6,8,1,0,1,2024-03-04,31
A6ZME45117O9JCAU,GB,2022,4,10,40,1,0,0,0,0,2,0,0,0,1,2,0,0,0,6,0,0,3,3,1,0,0,2024-03-04,19
RR30FNBBXRAUFC0M,GB,2022,4,12,48,1,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,2,1,0,0,0,2024-03-04,10
4ODVR4Q9SZ7U0FH2,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2024-03-04,2
NF17FMY430NEPJB8,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,1
JZ4NZ8YMQIH3WEXZ,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,82,0,56,6,3,0,1,2024-03-04,150
B88DSF0RAHVO5X3A,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,4,1,1,0,0,2024-03-04,13
IYEZL0OWEZT7L3X7,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2024-03-04,3
Y8PZQF2TNIBBVI75,GB,2022,4,11,45,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,4
EORN5MF72WZFQH2O,GB,2022,4,11,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,4,2,2,0,0,2024-03-04,14
IUZMUPIZYUXWZ32I,GB,2022,4,12,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024-03-04,3
J8BV1WOZIOECFFCA,GB,2022,4,12,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,2024-03-04,7
UFR6Y0FAM9ABXVQU,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2024-03-04,6
68CVFN5IVK2IQV7X,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,6,3,0,1,2024-03-04,23
W274PNQ6QKAVU4ZC,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
EXO12GPM4PNFKTAF,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04,2
P3MO5LJDSOKNOSU9,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,1
IXOJ9827JTPVNG6A,GB,2022,4,10,40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,0,3,6,0,0,0,2024-03-04,19
FK1RSGLH08D41W9D,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6,0,0,0,2024-03-04,18
JQ473G5ZZ5M87OZP,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,6,0,5,2,2,0,0,2024-03-04,20
T96ETKFAMR5XGTIG,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024-03-04,2
UTTR7826Y57HX38D,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
Z2ELLYY699M7NI4Z,GB,2022,4,12,48,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,1,1,1,0,0,2024-03-04,8
F02MIOO86J40D6AQ,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2024-03-04,5
LO7OO4LH9CECN82K,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
IWPBU71VG1EBPUOW,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,2024-03-04,6
C3ZMDX2VJH94N5FC,GB,2022,4,10,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,2024-03-04,6
VC8JTADQNJGAFT3K,GB,2022,4,10,40,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,2024-03-04,6
DPUYIY8IBIPWEWM9,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
86N163NC0M2WK73L,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,2024-03-04,12
PHV258M5ZGAVIDR9,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,1
EUQ8GSONWTV4EUFY,GB,2022,4,10,43,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,2,0,0,0,2024-03-04,8
O8084LEY7EFRDUQB,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2024-03-04,2
M6HGAK0FPGBX48RC,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,2
QOY7O00486JHSOPZ,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,2024-03-04,5
N9LJI2XN4T4RGJO6,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,32,0,28,6,4,0,1,2024-03-04,78
ZYLHHL1I12XIBTMF,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2024-03-04,2
RRFYPRYU45QB2311,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,1,1,0,0,2024-03-04,7
57133DC8-9B5A-B9BC-67FC-AB6A1DE19887,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,3
Z26AW6XWR5DSGIFP,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
QIH45D5RRJYP1YEX,GB,2022,4,11,48,0,0,0,0,0,3,3,0,0,3,3,0,0,0,9,0,0,6,6,6,0,0,2024-03-04,39
ME95IJ4SL9GVVHWY,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,1,1,0,0,0,2024-03-04,7
ABIWNUST29U5PL0P,GB,2022,4,11,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024-03-04,3
5A6CE127-2171-FF26-171A-69ABC8FB44F5,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,2
26X6IE9WTBLCCC9F,GB,2022,4,10,42,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,2024-03-04,7
YIK7BFVBLD6GWQX3,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,8,2,0,0,2024-03-04,24
QG58B07TUT4816PF,GB,2022,4,10,39,0,0,0,2,0,0,0,0,0,0,0,0,0,24,0,2,1,2,1,0,0,0,2024-03-04,32
PBCPIL0A71PLEAGN,GB,2022,4,12,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024-03-04,3
X67UJVXVS17Y62BA,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,2024-03-04,5
NXFLBSOOUWH74CO6,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,9,12,0,0,3,2024-03-04,48
9F4MTNXTFJHICXK9,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,2,1,0,0,2024-03-04,10
77KH0FUF6D3NLQKM,GB,2022,4,11,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,1
UMQOOFG05WMRNEM5,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,1,0,0,2024-03-04,8
TYFD2CLMM6RB8DTM,GB,2022,4,10,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,2024-03-04,6
PDER7KEO4PL1NJWA,GB,2022,4,11,48,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,3
E4DKQKE9LOAFEBVZ,GB,2022,4,11,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024-03-04,3
7C4BF3B3-9E28-DD5C-3CDF-F3684B47C5DB,GB,2022,4,12,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,3,1,1,0,0,2024-03-04,15
F6K7DGI2C46OJG6P,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2024-03-04,2
ZOLKK31H0XKDTPHN,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,1,0,0,2024-03-04,15
6Y4LDQRLZJ2LBS0P,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
9HKOJ0B1D92RTCXP,GB,2022,4,11,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2024-03-04,5
PF4XJF65F7NI0YL7,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2024-03-04,2
13QC7MMJPUKUUUWN,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04,2
PRR9F7ZNRD8Z0VW2,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,2024-03-04,6
UJAKWXQWXUMZWRRQ,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,3
GLWYCPHRPWCI591R,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04,2
